zeta,k_d,k_p,k_i,step_settling_time_2pct,step_overshoot,step_rise_time_10_90,bandwidth_3db,slow_band_deficit,sensor_noise_sensitivity_l2,phase_margin_deg,gain_margin_db,gain_crossover_rad_s,clean_true_iae,clean_true_ise,shadow_horizon_eps_0_02,shadow_mass_l1,shadow_mass_l2
0.15,0.4099999999999999,4.3839999999999995,3.4,12.874182377837629,0.6414822887982888,0.5925355906117737,3.1131705438199613,0.0,3.5224775841808036,16.936213346484095,,2.0173894249846644,0.2551958533961205,0.0008245102228490214,13.537218695903057,4.379289446791967,3.5224775841808036
0.2,0.4099999999999999,2.633999999999999,1.9124999999999992,12.981916121585225,0.5587074848804702,0.7541362062331667,2.3373851085103734,0.0,2.0593655489708707,22.359087154362612,,1.523885672468502,0.4353297731005046,0.0019944142038276808,13.814195037507211,3.3533607091073314,2.0593655489708707
0.25,0.4099999999999999,1.8239999999999998,1.224,11.52751058099269,0.48677507546051646,0.969603693728357,1.8736825914958815,0.0,1.379971299823762,27.631937657942274,,1.230752163957428,0.6653250106442712,0.004169300868582724,12.567801500288516,2.74776271576846,1.379971299823762
0.35,0.4099999999999999,1.1186938775510205,0.6244897959183675,12.389380530973451,0.3707096241768117,1.2928049249711426,1.3444209354568992,0.0,0.7853980304719704,37.684111633534144,,0.9025201050452406,1.2679370202840967,0.013614781270474377,13.710328909405654,2.0711433315514314,0.7853980304719704
0.5,0.4099999999999999,0.744,0.306,12.766448634090034,0.2442971649164507,1.939207387456714,0.9506716947809783,0.0,0.4670536882289275,51.36512598060742,,0.668845457420896,2.5738844866375867,0.05100548569057129,14.125793421811887,1.5832223115779838,0.4670536882289275
0.707,0.4099999999999999,0.5640543764216793,0.15304621995842743,12.066179299730665,0.12855197664347393,2.747210465563678,0.6859242129745012,0.0,0.3130138062381349,67.02146517668045,,0.5271687241945219,5.094165861832085,0.19060963205786458,13.294864396999422,1.2687055688374171,0.3130138062381349
1.0,0.4099999999999999,0.474,0.0765,14.00538668718738,0.03139455475840739,4.040015390534821,0.5044689766604457,0.0,0.23550514432811812,82.46869409433748,,0.4500091953112275,9.980400591437359,0.7187236164009767,7.963069821119445,1.062802480562862,0.23550514432811812
