family_slug,pair_name,left_zeta,right_zeta,noise_std,noise_power,clean_advantage_iae,mean_true_gap_iae,ci_true_gap_iae_low,ci_true_gap_iae_high,mean_observed_gap_iae,ci_observed_gap_iae_low,ci_observed_gap_iae_high,mean_parity_ratio_iae,ci_parity_ratio_iae_low,ci_parity_ratio_iae_high,true_winner_probability_left,observed_winner_probability_left,inversion_probability,ci_inversion_probability_low,ci_inversion_probability_high
missile_guidance,0.25_vs_0.707,0.25,0.707,0.03,0.0009,4.428840851187814,4.001679016089386,3.988575863570564,4.0149684436084385,2.089640079308432,2.0835441769111553,2.095691180578094,0.09645003048232421,0.09345644324812637,0.09921861872742727,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.03,0.0009,3.826228841547988,3.751462314511203,3.746498299129956,3.7562498653284693,2.0197723942650976,2.0146585319436974,2.025193903636806,0.0195405267518022,0.01825408890986843,0.020896197041186736,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.04,0.0016,4.838970008435965,3.1537535509096934,3.1283814569888277,3.1799626901888525,1.4087799797776006,1.3977535775105194,1.42049751838354,0.34825933092959194,0.34323267799736035,0.3537880690300343,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.04,0.0016,4.428840851187814,3.737615142875379,3.719684138747551,3.7546415205956643,1.6080049665304108,1.6006821970836287,1.6140585189073522,0.1560737293432092,0.15241573822448942,0.15991569055086832,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.04,0.0016,3.826228841547988,3.6388984101750688,3.6291010878089804,3.648413693710906,1.5824168766886975,1.5765722352279303,1.5878033925279467,0.048959547149597805,0.04646812623588692,0.05141862159077749,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.05,0.0025000000000000005,4.838970008435965,2.6381687460768575,2.604157791801008,2.6820023895992757,0.9897431255402159,0.9776172335369071,1.0022624223832448,0.45480779143544275,0.4472475796357338,0.46327078141593464,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.05,0.0025000000000000005,4.428840851187814,3.449200500603922,3.4260626847540236,3.47513052512452,1.2594627808721146,1.2517368725210134,1.2677698462581302,0.2211956544614043,0.21577587064187267,0.22664106164563885,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.05,0.0025000000000000005,3.826228841547988,3.4925314291959997,3.4765703080714716,3.5053127816988714,1.2723187348692504,1.2666237999750807,1.278677865849813,0.08721313496162558,0.0831987429506781,0.09101383494154151,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.06,0.0036,4.838970008435965,2.156865988932381,2.1166547860187586,2.197150116109224,0.6709802438414523,0.6557607588036093,0.684521451915645,0.5542716765815385,0.5447930089081545,0.5622720940771119,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.06,0.0036,4.428840851187814,3.189263544925013,3.157299561961481,3.219850030561644,1.0111523690979636,1.0027664710677016,1.0190168786592697,0.2798875254075447,0.27270400804086276,0.2871116827726046,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.06,0.0036,3.826228841547988,3.3430845022413966,3.3236668866052796,3.3645177682244642,1.0532193963763805,1.0466593027669102,1.0598856050681318,0.1262716788029659,0.12117333258775169,0.13165564484929185,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.07,0.004900000000000001,4.838970008435965,1.7013580666443708,1.6464121913159486,1.7577098408496057,0.42856342609818227,0.4123072850282111,0.44544531953285,0.6484049159886656,0.6382890218287457,0.6585722347385873,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.07,0.004900000000000001,4.428840851187814,2.885276196620689,2.849278825989604,2.9240315314183025,0.8224027675105662,0.8132323943316075,0.8321551042293093,0.3485256541004723,0.340940414596215,0.3569465318239975,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.07,0.004900000000000001,3.826228841547988,3.1427813738447266,3.1156303538264627,3.1712249647746416,0.8885743077961139,0.8818109905605429,0.8954926048449211,0.17862169148951315,0.17193958157396194,0.18531982331157654,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.08,0.0064,4.838970008435965,1.2087158106381748,1.1539963161019202,1.263400669434012,0.21742769000222972,0.20139139083108537,0.23509305162367128,0.7502121714887726,0.7396896684060094,0.7620035951009139,1.0,0.9705882352941176,0.029411764705882353,0.0058823529411764705,0.052941176470588235
missile_guidance,0.25_vs_0.707,0.25,0.707,0.08,0.0064,4.428840851187814,2.5921017078099253,2.5531002319770564,2.6285964052103146,0.6711039472152738,0.6624366188468062,0.6796865333363604,0.41472231789166136,0.40609967543607506,0.42300578784246307,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.08,0.0064,3.826228841547988,2.951828915786725,2.919587776635582,2.982195741390601,0.7589077631744916,0.7525255078988508,0.7655517924464784,0.22852786960005894,0.22037394845720798,0.23576993996762494,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.085,0.007225000000000001,4.838970008435965,0.9424303297964303,0.8797573517290965,1.0030458742038206,0.11226981191581879,0.09437651944154903,0.1294601463337058,0.8052415435199113,0.7932579390673207,0.8166519595410368,0.9882352941176471,0.8117647058823529,0.18235294117647058,0.12941176470588237,0.24705882352941178
missile_guidance,0.25_vs_0.707,0.25,0.707,0.085,0.007225000000000001,4.428840851187814,2.4363316000678297,2.3930877228654026,2.488360344789146,0.6089913457152843,0.5998650880708599,0.618310648188879,0.4498940734313344,0.43781134801616745,0.46151566730648524,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.085,0.007225000000000001,3.826228841547988,2.8536821328953406,2.8200712961804415,2.889937926514558,0.708520027919041,0.7013014323213711,0.7152249315166626,0.25417891844105756,0.24519739878832858,0.2624403237912016,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.09,0.0081,4.838970008435965,0.7396143992814062,0.6745230007682163,0.8052169558220961,0.011966645608710563,-0.008868600808990613,0.031194109713059807,0.8471545808318697,0.8325671870837205,0.8614630611492483,0.9411764705882353,0.5352941176470588,0.4176470588235294,0.34705882352941175,0.48823529411764705
missile_guidance,0.25_vs_0.707,0.25,0.707,0.09,0.0081,4.428840851187814,2.3241955765815785,2.2808761221930713,2.37123077942717,0.5467959543218474,0.5375510215020316,0.5553973932395518,0.4752135706212541,0.4640007791962231,0.4862164389514626,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.09,0.0081,3.826228841547988,2.761956464287775,2.7256211153489964,2.798115114494814,0.6519039173714424,0.6448249744824696,0.6578244744235044,0.27815178373639504,0.2688426800160201,0.2884058512540955,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.095,0.009025,4.838970008435965,0.46973119206032315,0.4056132446249208,0.5362656598318373,-0.05083700412726086,-0.07388135515482622,-0.031175172325070617,0.9029274429803403,0.8901364444490675,0.9178780193824204,0.8352941176470589,0.3764705882352941,0.48823529411764705,0.4117647058823529,0.5619117647058822
missile_guidance,0.25_vs_0.707,0.25,0.707,0.095,0.009025,4.428840851187814,2.1255423200260477,2.0837860542577125,2.1711604607949146,0.4915188502932451,0.48051988446292854,0.5021644215387813,0.5200680287583651,0.5110213220155788,0.5291100522463799,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.095,0.009025,3.826228841547988,2.655496826822792,2.6219544171274323,2.6875082570519297,0.6141553476629634,0.6075209994809262,0.6215577952711576,0.30597542990961046,0.29785508187250126,0.31426650949604706,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.1,0.010000000000000002,4.838970008435965,0.28305365634011925,0.20807658863583003,0.35397030198435087,-0.12838448592787624,-0.15166533934634222,-0.10668900795321698,0.9415053914682958,0.927188786002342,0.9570556906063016,0.7,0.18235294117647058,0.5176470588235295,0.4411764705882353,0.5823529411764706
missile_guidance,0.25_vs_0.707,0.25,0.707,0.1,0.010000000000000002,4.428840851187814,1.9707771606863091,1.9145274522387898,2.031813062099148,0.4368470969402217,0.4260792609902332,0.4475489540920126,0.5550128742698561,0.5408884765122477,0.5681151729657741,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.1,0.010000000000000002,3.826228841547988,2.5296535473366375,2.490158111774939,2.567137843447229,0.5655546274367215,0.5586964550721715,0.5727909859865881,0.3388650673823241,0.3286227932199725,0.3492413955464705,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.105,0.011024999999999998,4.838970008435965,0.0016584237886289265,-0.07205902125289769,0.0802615465886089,-0.23558266666712216,-0.2601610922448825,-0.21051693093042892,0.9996572775227504,0.9847700379426165,1.0155903778921318,0.5235294117647059,0.052941176470588235,0.4764705882352941,0.40588235294117647,0.5560294117647058
missile_guidance,0.25_vs_0.707,0.25,0.707,0.105,0.011024999999999998,4.428840851187814,1.910053491968969,1.8564782242725384,1.9638865993421468,0.38460926113263677,0.37351694735230456,0.3956509273604851,0.5687238362930351,0.5572769306301342,0.5813036301362989,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.105,0.011024999999999998,3.826228841547988,2.4839002434053046,2.4389771442843506,2.5278797534651165,0.5260455047913771,0.5172152761355527,0.5342355329662134,0.35082287383511906,0.33955597413290867,0.3613603630570459,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.11,0.0121,4.838970008435965,-0.1861864183594163,-0.2677576746774769,-0.10408173519814229,-0.30615913391936805,-0.3290292666470266,-0.27966405285598556,1.0384764563605127,1.0206193851054044,1.0559720779709314,0.3411764705882353,0.01764705882352941,0.3352941176470588,0.2647058823529412,0.40588235294117647
missile_guidance,0.25_vs_0.707,0.25,0.707,0.11,0.0121,4.428840851187814,1.6915208839219946,1.6295907298967713,1.7461431037907942,0.32827711711984187,0.3180667265155904,0.33862935374479103,0.618066907175423,0.6049943484367832,0.6311599072992259,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.11,0.0121,3.826228841547988,2.3425969365825874,2.299897939869248,2.3886218462453725,0.4782871985911209,0.4706621806362773,0.48522589985573383,0.3877530504331162,0.3769693359208858,0.3985128303990526,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.115,0.013225,4.838970008435965,-0.4273595366634694,-0.5004763300295931,-0.3520692031475083,-0.38163662333132353,-0.40426301469306297,-0.3566195953174885,1.0883162193438762,1.0728583782111643,1.1046934499329824,0.21764705882352942,0.0,0.21764705882352942,0.15294117647058825,0.28823529411764703
missile_guidance,0.25_vs_0.707,0.25,0.707,0.115,0.013225,4.428840851187814,1.5410759628255646,1.4829387338425821,1.596218365329002,0.2774636629272376,0.26630382032450456,0.28868868723284485,0.6520362743646008,0.640426434447994,0.6654937268010828,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.115,0.013225,3.826228841547988,2.2501488463689174,2.208953333890529,2.2929372625834374,0.44518029113227653,0.4381568825102416,0.4522491612250522,0.411914723464745,0.4008925005243927,0.42312778812991225,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.12,0.0144,4.838970008435965,-0.6241420873361643,-0.7145979460065396,-0.5411903090965341,-0.4538929080888898,-0.4809478213860823,-0.4287145085454999,1.1289824252367908,1.1111170272696254,1.1456205410636675,0.10588235294117647,0.0,0.10588235294117647,0.06470588235294118,0.15294117647058825
