pair_name,family_slug,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,true_winner_left,observed_winner_left,inversion_event
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,86,3.9833533398263175,0.1401299219330557,2.0283563375598526,0.46286136287593393,0.0936049776547514,1.954997002266465,0.49079176148398296,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,86,3.4350077418248155,0.13335265492348244,2.3986805650993466,0.571611696740522,0.11231959405514981,1.0363271767254687,0.30169573247451537,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,87,4.34887129083741,0.14237518912110703,0.7301400975221717,0.12307266700584485,-0.014274760369553358,3.6187311933152384,0.8321081382517583,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,87,3.9833533398263175,0.1401299219330557,2.0597001858968134,0.6897554373479586,0.08876259916721296,1.923653153929504,0.48292305246849615,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,87,3.4350077418248155,0.13335265492348244,2.3936564840539516,0.744715853285431,0.10689362319005608,1.0413512577708637,0.303158343747329,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,88,4.34887129083741,0.14237518912110703,0.742109083700115,0.047468194632111604,0.001819452843569741,3.606762207137295,0.8293559330524091,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,88,3.9833533398263175,0.1401299219330557,2.145573473261136,0.6259338629549251,0.08767066140738444,1.8377798665651817,0.461365013289359,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,88,3.4350077418248155,0.13335265492348244,2.370329089107832,0.6870273225581478,0.10101089606279942,1.0646786527169831,0.30994941867332815,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,89,4.34887129083741,0.14237518912110703,0.1323615970439036,-0.19783427219680405,-0.044092990788382136,4.2165096937935065,0.9695641493638189,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,89,3.9833533398263175,0.1401299219330557,1.9219707532430474,0.3878702651311521,0.08028119731151118,2.06138258658327,0.5174993054151582,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,89,3.4350077418248155,0.13335265492348244,2.4273553471332012,0.5369485681698176,0.10415622666395322,1.007652394691614,0.2933479253692477,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,90,4.34887129083741,0.14237518912110703,0.794396722199874,0.10401444650915082,0.001907989496447715,3.554474568637536,0.8173326665533699,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,90,3.9833533398263175,0.1401299219330557,2.2121938779019112,0.4460042189590432,0.09131759222138318,1.7711594619244062,0.4446403095141021,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,90,3.4350077418248155,0.13335265492348244,2.5990324888626786,0.5943942146818166,0.11024658963510965,0.8359752529621367,0.243369248570611,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,91,4.34887129083741,0.14237518912110703,0.3660636485245128,-0.18224173495796592,-0.03920239850273724,3.9828076423128973,0.9158255961044953,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,91,3.9833533398263175,0.1401299219330557,1.8994474187726036,0.5494275540239144,0.08544988308527994,2.083905921053714,0.5231536706067297,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,91,3.4350077418248155,0.13335265492348244,2.2457373078112326,0.5872059954860287,0.10429593720529248,1.1892704340135827,0.3462205978557108,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,92,4.34887129083741,0.14237518912110703,0.5743616311673012,-0.04069234440323122,-0.015620983605058092,3.774509659670109,0.8679285743918388,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,92,3.9833533398263175,0.1401299219330557,1.88894914660254,0.47846411541671685,0.0829709628129698,2.0944041932237774,0.5257892068683763,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,92,3.4350077418248155,0.13335265492348244,2.349393631566566,0.6530305328610275,0.11279746324337439,1.085614110258249,0.31604415240168476,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,93,4.34887129083741,0.14237518912110703,-0.07021211943204086,-0.4170094351538438,-0.06733878932658688,4.419083410269451,1.0161449062840673,0.020095594108929138,0.0014895682399540576,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,93,3.9833533398263175,0.1401299219330557,2.10302165187943,0.4706834170279528,0.0889191166222701,1.8803316879468874,0.47204742525524335,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,93,3.4350077418248155,0.13335265492348244,2.596103291092649,0.5927946029576088,0.10933305317261621,0.8389044507321664,0.24422199709119324,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,94,4.34887129083741,0.14237518912110703,-0.05712414889475603,-0.0809536934943349,-0.058969600419549684,4.405995439732166,1.0131353965372831,0.020095594108929138,0.0014895682399540576,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,94,3.9833533398263175,0.1401299219330557,1.961738914681102,0.5946178472198778,0.0840003559633934,2.0216144251452155,0.5075157167034954,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,94,3.4350077418248155,0.13335265492348244,2.3478253233643738,0.7169745637808198,0.10287888890409776,1.0871824184604415,0.31650071853488343,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,95,4.34887129083741,0.14237518912110703,0.48039723730048056,-0.07507552242233473,-0.026716471226104155,3.8684740535369295,0.889535190817759,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,95,3.9833533398263175,0.1401299219330557,1.8840239485060435,0.5435915691182647,0.08037046179581317,2.099329391320274,0.527025652063246,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,95,3.4350077418248155,0.13335265492348244,2.27846779711364,0.6353483283609247,0.10434128857450385,1.1565399447111753,0.33669209260552474,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,96,4.34887129083741,0.14237518912110703,0.05513920975432196,0.020866429052128765,-0.04545477016397434,4.293732081083088,0.9873210297415576,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,96,3.9833533398263175,0.1401299219330557,1.5351987322586833,0.4586399602234561,0.05749660626456678,2.448154607567634,0.6145963962299108,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,96,3.4350077418248155,0.13335265492348244,2.1054149921851937,0.6014668250951001,0.0913274081961922,1.3295927496396216,0.38707125269338927,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,97,4.34887129083741,0.14237518912110703,0.616819433246425,0.0060256982531115,-0.011291157867750146,3.732051857590985,0.8581656268958809,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,97,3.9833533398263175,0.1401299219330557,2.051012906604694,0.5027276991430938,0.08689274476257211,1.9323404332216234,0.48510394845009597,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,97,3.4350077418248155,0.13335265492348244,2.6246740439162783,0.6491371764931664,0.11229188549602093,0.8103336979085369,0.235904474986148,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,98,4.34887129083741,0.14237518912110703,0.2300138367008504,-0.3799215251301682,-0.05755616982885525,4.11885745413656,0.9471095322628968,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,98,3.9833533398263175,0.1401299219330557,2.0366431653487753,0.4457736270888404,0.08895171126612467,1.9467101744775421,0.4887113967555845,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,98,3.4350077418248155,0.13335265492348244,2.4344198502599195,0.5908845623491636,0.10776922406193824,1.0005878915648958,0.2912913060956721,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,99,4.34887129083741,0.14237518912110703,0.3821688920890498,0.0700005103143937,-0.025618993053939443,3.9667023987483603,0.9121222803502514,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,99,3.9833533398263175,0.1401299219330557,1.8726166411180762,0.5416941630825391,0.07760180912382776,2.110736698708241,0.5298893968568387,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,99,3.4350077418248155,0.13335265492348244,2.3178388110850756,0.6616117069003913,0.09952848222643254,1.1171689307397397,0.3252303967577826,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,100,4.34887129083741,0.14237518912110703,0.4225262670748444,-0.11023474415622658,-0.011055721082493392,3.9263450237625657,0.9028423149783577,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,100,3.9833533398263175,0.1401299219330557,1.6521137696195596,0.49760521831063187,0.07636306451582944,2.331239570206758,0.5852454882419256,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,100,3.4350077418248155,0.13335265492348244,2.102818038853587,0.6253729763562905,0.10248659694217771,1.3321897029712282,0.38782727816022766,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,101,4.34887129083741,0.14237518912110703,0.2682523659029288,-0.35223418025066167,-0.035245344370953474,4.080618924934481,0.9383167842957075,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,101,3.9833533398263175,0.1401299219330557,2.084397910855727,0.35805988515776477,0.09274492205523464,1.8989554289705906,0.4767228179294255,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,101,3.4350077418248155,0.13335265492348244,2.5562219696478485,0.5188510517435212,0.1145975059937698,0.8787857721769667,0.25583225373172525,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,102,4.34887129083741,0.14237518912110703,0.8590920543914828,0.12579714369352324,0.006313157220081994,3.4897792364459272,0.8024563163776554,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,102,3.9833533398263175,0.1401299219330557,1.8484415552837183,0.5369628859566191,0.0758446365524626,2.134911784542599,0.5359584255801133,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,102,3.4350077418248155,0.13335265492348244,2.067059789033574,0.6040685329696132,0.09137583291802277,1.3679479527912413,0.3982372255337427,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,103,4.34887129083741,0.14237518912110703,1.0630917094474825,0.007120422305362695,0.027692173942206993,3.2857795813899275,0.7555476724070223,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,103,3.9833533398263175,0.1401299219330557,2.364773876623672,0.5541615726178062,0.10759811516370936,1.6185794632026456,0.4063358997103729,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,103,3.4350077418248155,0.13335265492348244,2.644054663725372,0.6289012370226335,0.11946556037030108,0.7909530780994432,0.2302623858656158,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,104,4.34887129083741,0.14237518912110703,0.29098526319457196,-0.17059997806866534,-0.021698375673814246,4.057886027642838,0.9330894745476497,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,104,3.9833533398263175,0.1401299219330557,2.0304825040225616,0.4446101077579261,0.08753280526549591,1.9528708358037559,0.4902579985256606,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,104,3.4350077418248155,0.13335265492348244,2.3901020387701215,0.606925910718072,0.10326323477000239,1.0449057030546938,0.3041931144235493,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,105,4.34887129083741,0.14237518912110703,0.49926625302063865,-0.04066478396322104,-0.022641083451122618,3.8496050378167714,0.8851963602435102,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,105,3.9833533398263175,0.1401299219330557,1.7705206760435495,0.410554718310161,0.08152822882857941,2.212832663782768,0.5555200543367443,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,105,3.4350077418248155,0.13335265492348244,2.340879035707328,0.5739206195470761,0.11199359048248562,1.0941287061174874,0.3185229229021306,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,106,4.34887129083741,0.14237518912110703,0.336065644769465,-0.11588723521742139,-0.03668979904965966,4.012805646067945,0.9227234787386056,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,106,3.9833533398263175,0.1401299219330557,1.8552606355584205,0.33279020642658175,0.07589537078326328,2.128092704267897,0.5342465311803563,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,106,3.4350077418248155,0.13335265492348244,2.506375645332847,0.5436466972031049,0.10957570294982433,0.9286320964919683,0.2703435235923635,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,107,4.34887129083741,0.14237518912110703,0.11698453700929079,-0.21979529346684323,-0.0374221626344422,4.231886753828119,0.9731000231587069,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,107,3.9833533398263175,0.1401299219330557,2.1897272099463065,0.4761220108400295,0.09314686724474006,1.793626129880011,0.45028044887381663,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,107,3.4350077418248155,0.13335265492348244,2.5764912969188654,0.585247276679409,0.11329299486990595,0.8585164449059499,0.24993144395356476,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,108,4.34887129083741,0.14237518912110703,-0.02783835002495838,-0.3030853752441889,-0.06549113437887494,4.3767096408623685,1.0064012816575212,0.020095594108929138,0.0014895682399540576,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,108,3.9833533398263175,0.1401299219330557,2.2538191953368503,0.4996295552980712,0.09342248939772518,1.7295341444894672,0.4341904915130824,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,108,3.4350077418248155,0.13335265492348244,2.5089199317943836,0.6328584476243275,0.10853449622400892,0.926087810030432,0.2696028305131145,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,109,4.34887129083741,0.14237518912110703,0.06385541655311577,-0.18202530390310478,-0.052461865232315774,4.285015874284294,0.9853167839922851,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,109,3.9833533398263175,0.1401299219330557,1.649442202933951,0.45078388379458545,0.0700495674424348,2.3339111368923664,0.585916171070611,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,109,3.4350077418248155,0.13335265492348244,2.1672398856893,0.5645991821882106,0.0944752976714721,1.2677678561355152,0.3690727798657087,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,110,4.34887129083741,0.14237518912110703,0.040030194849677514,-0.2558037968026312,-0.047424319235239654,4.308841095987733,0.9907952679735506,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,110,3.9833533398263175,0.1401299219330557,1.832144503923426,0.5479045511746747,0.08057689221635234,2.1512088359028914,0.5400497149963324,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,110,3.4350077418248155,0.13335265492348244,2.1658007207988867,0.6462083323106587,0.10190652532635658,1.2692070210259285,0.36949174977744714,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,111,4.34887129083741,0.14237518912110703,0.6007600792538152,0.013782853513852444,-0.013668853376691298,3.748111211583595,0.8618583905852651,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,111,3.9833533398263175,0.1401299219330557,2.0739297410118755,0.6224996248425647,0.09493959338440225,1.909423598814442,0.47935079715968576,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,111,3.4350077418248155,0.13335265492348244,2.4398932110149634,0.7173154508209567,0.1126301796434102,0.9951145308098519,0.2896979004423456,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,112,4.34887129083741,0.14237518912110703,0.8599067597994532,0.2287351928518273,0.01353608837667486,3.488964531037957,0.802268979169105,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,112,3.9833533398263175,0.1401299219330557,1.6223872448428125,0.5277257661275208,0.06712339049089382,2.360966094983505,0.5927081766455717,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,112,3.4350077418248155,0.13335265492348244,2.2847660911639167,0.627716640591963,0.0995027645813517,1.1502416506608986,0.33485853224011763,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,113,4.34887129083741,0.14237518912110703,0.672928231172607,-0.09809753843582492,-0.007133785709735857,3.675943059664803,0.8452637049548024,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,113,3.9833533398263175,0.1401299219330557,2.156957193299016,0.4264318191988625,0.09536546445778593,1.8263961465273013,0.4585071899765076,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,113,3.4350077418248155,0.13335265492348244,2.690458789312241,0.5748499230136339,0.12398426315999235,0.7445489525125744,0.21675320944605492,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,114,4.34887129083741,0.14237518912110703,0.5134544469354312,-0.1563221973302067,-0.018792806135619594,3.835416843901979,0.8819338599380435,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,114,3.9833533398263175,0.1401299219330557,2.160073037535597,0.5339639110109307,0.09182164248378617,1.8232803022907205,0.4577249735947902,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,114,3.4350077418248155,0.13335265492348244,2.6088589362669956,0.6248221490089971,0.11164320816447618,0.8261488055578197,0.2405085716397646,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,115,4.34887129083741,0.14237518912110703,0.40374896005211003,-0.1735843076682162,-0.026028342735753246,3.9451223307853,0.907160057621672,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,115,3.9833533398263175,0.1401299219330557,1.88593004658027,0.49251395361867445,0.07602708334187015,2.0974232932460475,0.5265471361216225,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,115,3.4350077418248155,0.13335265492348244,2.1667018505159756,0.5904611979485903,0.09510415962109434,1.2683058913088396,0.36922941275091975,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,116,4.34887129083741,0.14237518912110703,1.0196460755250403,-0.052789891513326026,0.01567819956759839,3.32922521531237,0.765537766621578,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,116,3.9833533398263175,0.1401299219330557,2.293059057250038,0.46451481345205536,0.10514428982963955,1.6902942825762794,0.4243395296310771,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,116,3.4350077418248155,0.13335265492348244,2.7258290194037142,0.6096428899608828,0.1245575695567655,0.709178722421101,0.2064562224376113,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,117,4.34887129083741,0.14237518912110703,0.4687572223608307,0.0003083177777867263,-0.015756236035044585,3.8801140684765794,0.8922117508171717,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,117,3.9833533398263175,0.1401299219330557,1.7175445431780991,0.46604235346325495,0.07554957081854698,2.2658087966482183,0.5688194351212168,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,117,3.4350077418248155,0.13335265492348244,2.3446650809608065,0.668844773067093,0.10822823740023602,1.0903426608640088,0.31742072880591954,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,118,4.34887129083741,0.14237518912110703,0.7021261497493025,-0.0784269177981276,0.0018953135602135518,3.6467451410881075,0.8385497976846074,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,118,3.9833533398263175,0.1401299219330557,2.5039234710962734,0.5204557289300169,0.11860612781334309,1.479429868730044,0.3714031225747476,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,118,3.4350077418248155,0.13335265492348244,2.70258430361779,0.660574749385404,0.13048886507073107,0.7324234382070254,0.21322322779334765,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,119,4.34887129083741,0.14237518912110703,0.4239133351659792,-0.16190414987038793,-0.03666014572281573,3.924957955671431,0.9025233659917419,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,119,3.9833533398263175,0.1401299219330557,2.3314682939107154,0.48192107188670974,0.09943113180550196,1.651885045915602,0.414697091869743,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,119,3.4350077418248155,0.13335265492348244,2.7494838379228517,0.6180022821232356,0.1190232315735281,0.6855239039019636,0.1995698279089716,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,120,4.34887129083741,0.14237518912110703,0.5296833934549277,0.06180340480971047,-0.022995518703365248,3.8191878973824824,0.8782020993422105,0.020095594108929138,0.0014895682399540576,1,1,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,120,3.9833533398263175,0.1401299219330557,2.0857703627635757,0.48943959683063376,0.08185351094703361,1.8975829770627417,0.47637827106381686,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,120,3.4350077418248155,0.13335265492348244,2.6701189042552693,0.6250762085728887,0.11270645794156552,0.764888837569546,0.22267456001808192,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,121,4.34887129083741,0.14237518912110703,0.9040053973755624,-0.04376231154610366,0.01078559125537043,3.4448658934618477,0.7921287302109397,0.020095594108929138,0.0014895682399540576,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.07,0.004900000000000001,121,3.9833533398263175,0.1401299219330557,2.195513184797961,0.46974903164971593,0.10779508616376367,1.7878401550283565,0.4488279101814026,0.0077753468630387505,0.0014895682399540576,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.07,0.004900000000000001,121,3.4350077418248155,0.13335265492348244,2.7014094039256693,0.6280653739738664,0.13049190668882252,0.733598337899146,0.2135652647785384,0.004311162869595367,0.0014895682399540576,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.07,0.004900000000000001,122,4.34887129083741,0.14237518912110703,0.17023789795493016,-0.008626109005888338,-0.0339199277989336,4.17863339288248,0.9608546938803173,0.020095594108929138,0.0014895682399540576,1,0,1
