zeta,k_d,k_p,k_i,step_settling_time_2pct,step_overshoot,step_rise_time_10_90,bandwidth_3db,slow_band_deficit,sensor_noise_sensitivity_l2,phase_margin_deg,gain_margin_db,gain_crossover_rad_s,clean_true_iae,clean_true_ise,shadow_horizon_eps_0_02,shadow_mass_l1,shadow_mass_l2
0.15,0.30000000000000004,5.804444444444445,4.355555555555557,11.104441776710685,0.6471812140888403,0.4801920768307323,3.613698635472041,0.0,4.101141654883497,16.735682065404006,,2.3283138792539835,0.21755014869217598,0.00044641535891687384,11.642328465693138,4.387908904834851,4.101141654883497
0.2,0.30000000000000004,3.422499999999999,2.4499999999999993,11.224489795918368,0.5654505246753943,0.6002400960384153,2.702388131823219,0.0,2.3868843408771436,21.925995410682816,,1.745365341218935,0.37814144289535656,0.001202378781107124,11.9123824764953,3.3653412936236267,2.3868843408771436
0.25,0.30000000000000004,2.3199999999999994,1.5679999999999998,9.963985594237695,0.4945609913180532,0.8403361344537816,2.155482253038899,0.0,1.586805482252806,26.878561295204037,,1.3969080352273808,0.5830680997032687,0.0026916825469681825,10.892178435687137,2.761241714973682,1.586805482252806
0.35,0.30000000000000004,1.36,0.8,10.804321728691477,0.3782029864205857,1.2004801920768307,1.5266499153872253,0.0,0.8798291570602789,36.127328278818936,,1.0027245997043137,1.1314136977047708,0.009468949556541467,11.94238847769554,2.084295378055255,0.8798291570602789
0.5,0.30000000000000004,0.8499999999999999,0.39199999999999996,11.224489795918368,0.24727349342867067,1.8007202881152462,1.0513178973840234,0.0,0.4944029552031952,48.626057032451,,0.7152362798249676,2.3005796913063357,0.037195687562034084,12.60252050410082,1.587851387132447,0.4944029552031952
0.707,0.30000000000000004,0.6050740123517302,0.19605920988138417,10.864345738295318,0.12282125025655174,2.701080432172869,0.7219857362635671,0.0,0.3039935183579709,63.531977952046546,,0.5297934009900724,4.566421439529586,0.1428216044800239,12.42248449689938,1.2564788907813436,0.3039935183579709
1.0,0.30000000000000004,0.4824999999999999,0.09799999999999999,6.362545018007203,0.01755648797279398,4.32172869147659,0.4818620945654097,0.0,0.20655065690620292,80.17691708030625,,0.412385588178299,8.999554396874641,0.5493625471140705,8.491698339667934,1.0351102511957015,0.20655065690620292
