pair_name,family_slug,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,true_winner_left,observed_winner_left,inversion_event
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,34,4.838970008435965,0.18978512183501556,-0.9454278539298304,-0.45547475886110433,-0.15076253353909402,5.784397862365795,1.1953779114732328,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,34,4.428840851187814,0.18644033118928185,1.1623176383544278,0.3910857171021931,0.064308107896416,3.266523212833386,0.7375571447678698,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,34,3.826228841547988,0.1769948507873902,1.5711909350433237,0.4835214451594556,0.09517784078937026,2.255037906504665,0.5893630516862494,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,35,4.838970008435965,0.18978512183501556,-0.6890019432060024,-0.28377109605507655,-0.1628367080994545,5.527971951641967,1.1423860743102021,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,35,4.428840851187814,0.18644033118928185,0.8856993007353866,0.19679923893211537,0.03696858554391397,3.543141550452427,0.8000155502318756,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,35,3.826228841547988,0.1769948507873902,2.067877826581812,0.3629912911624338,0.12514098200469398,1.758351014966176,0.4595519734399355,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,36,4.838970008435965,0.18978512183501556,-0.6347496885016524,-0.4024100890367528,-0.16358632333476442,5.473719696937617,1.1311745448711334,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,36,4.428840851187814,0.18644033118928185,1.6597749938227042,0.25196660275423355,0.09077101187407391,2.76906585736511,0.6252348978903696,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,36,3.826228841547988,0.1769948507873902,2.270204609886627,0.43195016636536465,0.14054431435275405,1.556024231661361,0.4066730705609955,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,37,4.838970008435965,0.18978512183501556,-1.022379832145341,-0.5445276221936552,-0.17479627290712696,5.861349840581306,1.2112804647193487,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,37,4.428840851187814,0.18644033118928185,1.5228840235040533,0.2818614916114157,0.07604713765673199,2.9059568276837604,0.6561438817347396,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,37,3.826228841547988,0.1769948507873902,2.2111845266494665,0.38160172997719854,0.12425089052467636,1.6150443148985218,0.42209820211514554,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,38,4.838970008435965,0.18978512183501556,-0.22006692670865569,-0.5457079405727736,-0.10922266297964353,5.05903693514462,1.0454780513880029,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,38,4.428840851187814,0.18644033118928185,1.4240225207014787,0.17759897424181226,0.06439578281009214,3.0048183304863354,0.6784660888594459,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,38,3.826228841547988,0.1769948507873902,2.246399885472506,0.35704714379857627,0.1293746054134078,1.5798289560754826,0.4128945291825062,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,39,4.838970008435965,0.18978512183501556,-1.317134793534935,-0.29088608033060126,-0.2210899008702977,6.1561048019708995,1.2721932128611508,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,39,4.428840851187814,0.18644033118928185,0.7620361157969748,0.2384676905444838,0.023348781284291326,3.666804735390839,0.8279377965020809,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,39,3.826228841547988,0.1769948507873902,1.7847061774471413,0.3931641597909561,0.10774984182976584,2.041522664100847,0.5335600008897801,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,40,4.838970008435965,0.18978512183501556,-0.18403441903521145,-0.28268042833340523,-0.0906412605014904,5.023004427471176,1.0380317337603617,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,40,4.428840851187814,0.18644033118928185,1.5797188456892979,0.31663388597405273,0.08606620668654569,2.849122005498516,0.6433109929281794,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,40,3.826228841547988,0.1769948507873902,1.8240977391700133,0.3995445683553456,0.11025812189674156,2.002131102377975,0.5232648608565627,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,41,4.838970008435965,0.18978512183501556,-0.12119780894936572,-0.3611851721707602,-0.1054822070016212,4.96016781738533,1.0250461996536613,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,41,4.428840851187814,0.18644033118928185,2.182967434338511,0.35709205936958277,0.12170893217562218,2.245873416849303,0.5071018562897694,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,41,3.826228841547988,0.1769948507873902,2.99560799890782,0.4985952206115556,0.17148016619010034,0.8306208426401682,0.2170860335431797,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,42,4.838970008435965,0.18978512183501556,-0.8748545955065348,-0.37627804260426245,-0.15534677513655726,5.713824603942499,1.1807935560628329,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,42,4.428840851187814,0.18644033118928185,0.8795647937280555,0.19820046094624644,0.0371480595297112,3.5492760574597586,0.8014006772241192,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,42,3.826228841547988,0.1769948507873902,1.70336756476404,0.34527139906424154,0.09519653917729873,2.122861276783948,0.5548181681483265,0.013273226714976301,0.005289933325424481,1,1,0
