zeta,wn,clean_true_iae,step_settling_time_2pct,slow_band_deficit_0_05,inverse_bandwidth_3db
0.15,3.3333333333333335,0.4020011638654445,7.743097238895558,3.3471999803905205e-07,0.19617474108999902
0.25,2.0,1.1122567744946337,7.02280912364946,2.5837389170146456e-06,0.33670604102010004
0.4,1.25,2.841651792819632,6.722689075630252,1.6943719425450972e-05,0.5819140305743699
0.55,0.9090909090909091,5.356588387757871,6.362545018007203,6.0572260070867296e-05,0.9071210719776761
0.707,0.7072135785007072,8.814562940646454,8.403361344537815,0.00016515023235999637,1.4134214430566012
1.0,0.5,17.446507667872908,11.644657863145257,0.0006532073257839499,3.106583820854682
