noise_std,trial_index,true_iae_zeta_0_15,true_iae_zeta_0_25,true_iae_zeta_0_4,true_iae_zeta_0_55,true_iae_zeta_0_707,true_iae_zeta_1,observed_iae_zeta_0_15,observed_iae_zeta_0_25,observed_iae_zeta_0_4,observed_iae_zeta_0_55,observed_iae_zeta_0_707,observed_iae_zeta_1
0.0,0,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,1,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,2,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,3,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,4,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,5,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,6,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,7,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,8,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,9,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,10,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,11,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,12,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,13,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,14,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,15,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,16,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,17,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,18,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,19,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,20,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,21,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,22,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,23,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,24,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,25,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,26,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,27,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,28,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,29,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,30,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,31,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,32,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,33,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,34,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,35,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,36,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,37,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,38,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,39,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,40,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,41,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,42,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,43,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,44,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,45,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,46,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,47,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,48,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,49,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,50,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,51,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,52,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,53,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,54,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,55,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
