zeta,wn,step_settling_time_2pct,slow_band_deficit_0_05,bandwidth_3db,clean_iae,clean_ise
0.15,3.3333333333333335,7.752584194731577,3.353928579069657e-07,5.098209588520033,0.4020003696204417,0.001131324479449743
0.25,2.0,7.052350783594532,2.5889341603176722e-06,2.9693529074746223,1.1122588989097697,0.008470578514032236
0.4,1.25,6.7022340780260095,1.697780354805146e-05,1.7187229659565475,2.8416539237345484,0.054782437711005584
0.55,0.9090909090909091,6.402134044681561,6.069411761591328e-05,1.1023031729653359,5.356590528809519,0.1943066751803609
0.707,0.7072135785007072,8.40280093364455,0.00016548215938299497,0.7074508006098592,8.814565095934885,0.5263443457894217
1.0,0.5,11.653884628209404,0.0006545098820213265,0.3218753304076384,17.446509859570384,2.0688130155732063
