zeta,wn,sigma,settling_time_approx_2pct,step_settling_time_2pct,step_overshoot,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,ramp_sine_iae,ramp_sine_ise
0.15,3.3333333333333335,0.5,8.0,7.74471808976122,0.6208380202581892,8.176022002750344,4.275012438156807,3.3471999803905205e-07,0.40200338941445746,0.0011313151253298105
0.25,2.0,0.5,8.0,7.05088136017002,0.44427017233516186,7.725965745718214,2.599250624561846,2.5837389170146456e-06,1.1122630457334415,0.008470552602972393
0.4,1.25,0.5,8.0,6.713339167395924,0.25382293879285656,7.725965745718214,1.6803014654077508,1.6943719425450972e-05,2.841658083794638,0.0547823717874478
0.55,0.9090909090909091,0.5,8.0,6.413301662707838,0.1263219137864028,7.707213401675209,1.2891564736279861,6.0572260070867296e-05,5.356594708825216,0.19430655166739336
0.707,0.7072135785007072,0.49999999999999994,8.000000000000002,8.419802475309414,0.04325492516647657,9.994999374921864,1.0904053532201998,0.00016515023235999637,8.814569303822507,0.5263441442980136
1.0,0.5,0.5,8.0,11.663957994749342,0.0,13.651706463307912,0.9999926739820573,0.0006532073257839499,17.44651413860104,2.068812625993993
