batch_name,sample_index,zeta,wn_scale,wn,noise_std,iae,ise,peak_abs_error,mean_abs_error,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,step_settling_time_2pct
wide_jitter_noisy,13,0.15,1.1991939817520207,1.1991939817520207,0.08,9.927197563720371,1.0383790124634469,0.43095994659417647,0.06617850036286434,22.765345668208525,4.275231922527247,2.6165898326449343e-06,21.56519564945618
wide_jitter_noisy,14,0.15,0.9324371221945719,0.9324371221945719,0.08,9.772064374960026,0.9981230683779362,0.3557354338337584,0.06514777470923307,29.27240905113139,4.275240351338381,4.365787884348546e-06,27.73471683960495
wide_jitter_noisy,15,0.15,0.9760983244695755,0.9760983244695755,0.08,9.831768252842345,0.9976583526710587,0.2843749287324062,0.0655516155540136,27.95974496812101,4.2752392878456025,3.976296862034487e-06,26.497062132766594
wide_jitter_noisy,16,0.15,0.8021318882465426,0.8021318882465426,0.08,9.779523156656477,1.0023279292732394,0.28932654807937797,0.06519391939496604,34.03550443805475,4.27524139357617,5.945064935592985e-06,32.235279409926235
wide_jitter_noisy,17,0.15,1.1087441622609842,1.1087441622609842,0.08,9.850267430032805,1.0135802017290279,0.3323794285725996,0.06566363514818403,24.621827728466055,4.275227732577279,3.0678722321138107e-06,23.327915989498685
wide_jitter_noisy,18,0.15,1.1790079459287846,1.1790079459287846,0.08,9.671617966949064,0.9838866254567028,0.30637228415956796,0.06448221328137294,23.140392549068633,4.2752329065436365,2.7082053871619814e-06,21.940242530316286
wide_jitter_noisy,19,0.15,0.8725424336642015,0.8725424336642015,0.08,9.725853451100049,0.9791151798558205,0.3295826906537631,0.06483396636669295,31.278909863732963,4.275238261722204,5.001305560699245e-06,29.62870358794849
wide_jitter_noisy,20,0.15,1.0575035677044122,1.0575035677044122,0.08,9.696317931207656,0.996277782635997,0.2939706019445334,0.0646382602561892,25.803225403175396,4.275234701295495,3.3776078860533183e-06,24.453056632079008
wide_jitter_noisy,21,0.15,1.0583181504432324,1.0583181504432324,0.08,9.759480540763878,0.999337438515405,0.33397369398194954,0.06506428770191205,25.784473059132388,4.275217051190484,3.3723214179396687e-06,24.434304288036003
wide_jitter_noisy,22,0.15,0.970425887477236,0.970425887477236,0.08,9.754031232551483,0.9907291459579018,0.29080804742076527,0.0650238944510805,28.128516064508062,4.2752404182579165,4.0238658443841725e-06,26.647080885110636
wide_jitter_noisy,23,0.15,0.9410099483607658,0.9410099483607658,0.08,9.848229686276937,1.0072968460692082,0.3409473865326964,0.06565188186591002,29.009876234529315,4.275208415967002,4.284893867029634e-06,27.472184023002875
wide_jitter_noisy,24,0.15,0.8993179927921845,0.8993179927921845,0.08,9.788291349361344,0.9983316489108387,0.33652238177865623,0.06525433204231712,30.3600450056257,4.275242051863632,4.701009885058073e-06,28.74734341792724
wide_jitter_noisy,25,0.15,1.1303067068485166,1.1303067068485166,0.08,9.856886165105518,1.0241284485227082,0.3263346223566652,0.06571849557954001,24.153019127390923,4.275200530555349,2.9501966150640482e-06,22.877859732466558
wide_jitter_noisy,26,0.15,0.9040612158340556,0.9040612158340556,0.08,9.805983538656967,1.0024706292128398,0.3210398893052444,0.06536631842364761,30.191273909238653,4.275241261490567,4.650661306029268e-06,28.597324665583194
wide_jitter_noisy,27,0.15,0.9378490969254436,0.9378490969254436,0.08,9.657396127433273,0.9756453860931588,0.31144361822392086,0.06438215875203619,29.10363795474434,4.275237125793958,4.314454548142798e-06,27.5659457432179
wide_jitter_noisy,28,0.15,0.8297426185443167,0.8297426185443167,0.08,9.817107855863437,1.0053092016335259,0.3086767757383063,0.06544564877632461,32.89161145143142,4.27524154664948,5.545242171250442e-06,31.16639579947493
wide_jitter_noisy,29,0.15,1.0370974460973572,1.0370974460973572,0.08,9.647858036772144,0.9733016512434418,0.33901045139446984,0.06431563237617967,26.30953869233654,4.275238684549766,3.5142264129709825e-06,24.94061757719715
wide_jitter_noisy,0,0.2,1.0971553060940702,1.0971553060940702,0.08,9.928287648735436,1.0257293373521414,0.2866137104143496,0.06618766180498707,19.12739092386548,3.224909702417415,5.538100373927594e-06,17.852231528941115
wide_jitter_noisy,1,0.2,0.9004778245319648,0.9004778245319648,0.08,9.793138260115622,1.0039166805546773,0.31638398042130955,0.0652983587673549,23.30916364545568,3.224913858430574,8.261243304026917e-06,21.752719089886234
wide_jitter_noisy,2,0.2,0.8069270987576314,0.8069270987576314,0.08,9.71200029338301,0.988076692829603,0.31574574770258135,0.06475349769441258,26.009501187648453,3.2249166854366056,1.0325087616277687e-05,24.28428553569196
wide_jitter_noisy,3,0.2,1.1523787983086875,1.1523787983086875,0.08,9.749907322537656,1.0014280994766391,0.3143373184317776,0.06500578338735383,18.208526065758218,3.2249196027409543,5.0153539721847444e-06,17.008376047005875
wide_jitter_noisy,4,0.2,1.1690615641375106,1.1690615641375106,0.08,9.754963578850798,0.995406913557439,0.3218951307994895,0.0650342419387467,17.945993249156142,3.2249151965785825,4.871987057532469e-06,16.764595574446805
