t,reference,input_used,y_zeta_0_25,err_signed_zeta_0_25,err_abs_zeta_0_25,cum_iae_zeta_0_25,y_zeta_0_707,err_signed_zeta_0_707,err_abs_zeta_0_707,cum_iae_zeta_0_707
0.0,0.0,0.02437736638035451,0.0,-0.02437736638035451,0.02437736638035451,0.0,0.0,-0.02437736638035451,0.02437736638035451,0.0
0.018752344043005374,0.0005925740708812725,-0.08260615442835838,-1.982687557588236e-06,0.08260417174080079,0.08260417174080079,0.0010030773045488993,-1.9802815661618343e-06,0.08260417414679222,0.08260417414679222,0.001003077327107889
0.03750468808601075,0.0011851481364963615,0.06122124380101294,-1.822234132786601e-05,-0.061239466142340805,0.061239466142340805,0.0023517799975399756,-1.8053556704902078e-05,-0.06123929735771784,0.06123929735771784,0.002351778460104295
0.05625703212901612,0.001777722191579084,0.07702289950287619,-2.0323192670123337e-05,-0.07704322269554631,0.07704322269554631,0.0036483422756799343,-1.9798525618736808e-05,-0.07704269802849492,0.07704269802849492,0.003648334236322067
0.0750093761720215,0.0023702962308632565,-0.15371251886144366,-9.850325760331122e-06,0.15370266853568332,0.15370266853568332,0.005811855445118892,-9.104049682675062e-06,0.15370341481176097,0.15370341481176097,0.005811849483605376
0.09376172021502688,0.002962870249082698,-0.10121149029990276,-3.677281975025087e-05,0.10117471748015251,0.10117471748015251,0.008201629660794314,-3.5714069746793035e-05,0.10117577623015596,0.10117577623015596,0.008201640623515836
0.11251406425803225,0.0035554442409712252,0.013782676494354055,-9.51865360647336e-05,-0.013877863030418788,0.013877863030418788,0.009280382447179217,-9.305902963004994e-05,-0.013875735523984105,0.013875735523984105,0.00928038338905659
0.1312664083010376,0.00414801820126266,-0.021151389186223918,-0.00015693280183391522,0.020994456384390004,0.020994456384390004,0.009607351312801252,-0.00015272906169057566,0.02099866012453334,0.02099866012453334,0.009607371721803034
0.150018752344043,0.004740592124690823,0.003396499524347719,-0.00022198244938294792,-0.003618481973730667,0.003618481973730667,0.009838126456801634,-0.00021468831453416658,-0.003611187838881886,0.003611187838881886,0.009838117889731043
0.16877109638704837,0.005333166005989536,-0.06291034819989687,-0.0002904641598410801,0.06261988404005579,0.06261988404005579,0.010459188770970154,-0.0002790439296210386,0.06263130427027583,0.06263130427027583,0.01045921889087954
0.18752344043005376,0.005925739839892627,0.07627757782891892,-0.0003682263313268506,-0.07664580416024577,0.07664580416024577,0.01176496782022914,-0.00035153653175937905,-0.07662911436067829,0.07662911436067829,0.011764948531749843
0.2062757844730591,0.006518313621133916,0.06874166845544978,-0.0004269779336644786,-0.06916864638911426,0.06916864638911426,0.013132149191800835,-0.0004039761013902566,-0.06914564455684004,0.06914564455684004,0.013131757747753575
0.2250281285160645,0.007110887344447238,0.01239334314934452,-0.00046382858077265984,-0.01285717173011718,0.01285717173011718,0.013901237372691241,-0.0004338962941528933,-0.012827239443497413,0.012827239443497413,0.013900349609239426
0.24378047255906987,0.007703461004566423,0.09788275756200905,-0.000487557478261443,-0.0983703150402705,0.0983703150402705,0.01494412542216981,-0.0004503675425659065,-0.09833312510457495,0.09833312510457495,0.014942608309215101
0.2625328166020752,0.008296034596225303,0.04569678197638895,-0.0004846621767995127,-0.04618144415318846,0.04618144415318846,0.01629946758237851,-0.00044023435156512745,-0.04613701632795408,0.04613701632795408,0.016297185207257314
0.28128516064508063,0.008888608114157715,-0.05985478891650134,-0.00046876511237895526,0.05938602380412238,0.05938602380412238,0.017289286321820734,-0.0004175029069402874,0.05943728600956105,0.05943728600956105,0.01728706802702399
0.300037504688086,0.0094811815530975,0.03898124427969741,-0.0004618795898739254,-0.039443123869571335,0.039443123869571335,0.018215925411147776,-0.00040417345555397765,-0.039385417735251387,0.039385417735251387,0.018213646696965347
0.31878984873109134,0.010073754907778502,-0.0666368531585414,-0.00045318081657306803,0.06618367234196833,0.06618367234196833,0.01920630042250738,-0.00038935303171781874,0.06624750012682358,0.06624750012682358,0.019204079105973423
0.33754219277409675,0.010666328172934569,0.08094235227751638,-0.0004529516657888523,-0.08139530394330523,0.08139530394330523,0.020590026290915373,-0.0003832491699850668,-0.08132560144750145,0.08132560144750145,0.020587749892080988
0.3562945368171021,0.011258901343299548,0.007264828464399317,-0.0004371331412101182,-0.007701961605609435,0.007701961605609435,0.0214254175793475,-0.0003618521062564743,-0.007626680570655791,0.007626680570655791,0.02142178178998845
0.3750468808601075,0.011851474413607298,-0.002937514670013547,-0.0004150753184920608,0.002522439351521486,0.002522439351521486,0.021521283321538374,-0.00033472925614147237,0.0026027854138720745,0.0026027854138720745,0.021517695022747495
0.39379922490311287,0.012444047378591673,-0.04203031617372364,-0.00039579821507519696,0.04163451795864844,0.04163451795864844,0.021935306549224678,-0.00031090920752008787,0.04171940696620355,0.04171940696620355,0.02193326752287322
0.4125515689461182,0.013036620232986542,0.11083992732690896,-0.0003800595207737734,-0.11121998684768274,0.11121998684768274,0.023368496680550445,-0.00029104360588093207,-0.1111309709327899,0.1111309709327899,0.023366418959605874
0.43130391298912363,0.01362919297152577,0.0012668344060215962,-0.00034084439619215035,-0.0016076788022137466,0.0016076788022137466,0.024426388282468466,-0.0002482957453209034,-0.0015151301513424997,0.0015151301513424997,0.024422608180922283
0.450056257032129,0.01422176558894323,-0.02004446018410535,-0.0002963018345541585,0.019748158349551192,0.019748158349551192,0.024626624285266612,-0.00020108604147220724,0.019843374142633142,0.019843374142633142,0.024622869191304603
0.46880860107513433,0.014814338079972802,-0.013356345959085567,-0.0002574554461609684,0.013098890512924599,0.013098890512924599,0.02493460386579989,-0.00016038390923694498,0.013195962049848622,0.013195962049848622,0.02493265169092157
0.48756094511813974,0.015406910439348373,0.05799164528361627,-0.00021977364649981246,-0.05821141893011608,0.05821141893011608,0.025603221594044427,-0.00012155640824690088,-0.058113201691863174,0.058113201691863174,0.025601258676873365
0.5063132891611452,0.015999482661803826,0.045235007810930095,-0.00016696780771081763,-0.04540197561864091,0.04540197561864091,0.026574718605065405,-6.842047319439725e-05,-0.045303428284124495,0.045303428284124495,0.026570910789412316
0.5250656332041505,0.016592054742073054,0.04961066366975213,-9.776598804730455e-05,-0.04970842965779943,0.04970842965779943,0.027466490125972142,3.3862499013543024e-08,-0.049610629807253115,0.049610629807253115,0.02746084132533597
0.5438179772471559,0.017184626674889965,0.05165030691552058,-1.1947587280240181e-05,-0.051662254502800826,0.051662254502800826,0.02841695909859935,8.378011195594796e-05,-0.05156652680356463,0.05156652680356463,0.028409495750365516
0.5625703212901613,0.017777198454988468,0.18910900652462537,9.907008964490649e-05,-0.18900993643498046,0.18900993643498046,0.03067354296162393,0.00019111529510140021,-0.18891789122952396,0.18891789122952396,0.030664319022334723
0.5813226653331666,0.018369770077102467,-0.014143431233666782,0.00025532069467551363,0.014398751928342295,0.014398751928342295,0.03258073781438667,0.0003414687898414945,0.014484900023508277,0.014484900023508277,0.03257145858277695
0.600075009376172,0.018962341535965894,-0.022017076789757093,0.00041644186070575394,0.022433518650462846,0.022433518650462846,0.032926083519276075,0.0004940806748542775,0.02251115746461137,0.02251115746461137,0.03291833998190296
0.6188273534191774,0.019554912826312672,-0.04554690543351755,0.0005672901549672368,0.046114195588484785,0.046114195588484785,0.03356879867966126,0.0006339697554538834,0.04618087518897143,0.04618087518897143,0.03356240829656963
0.6375796974621827,0.02014748394287673,0.06942583774891639,0.0007086827076525176,-0.06871715504126387,0.06871715504126387,0.03464547717662727,0.0007622183706875652,-0.06866361937822883,0.06866361937822883,0.034639210033354226
0.6563320415051881,0.020740054880392017,0.11105783829806334,0.0008685497046798819,-0.11018928859338346,0.11018928859338346,0.036322934767901,0.0009067568360239797,-0.11015108146203936,0.11015108146203936,0.03631580742840612
0.6750843855481935,0.021332625633592485,0.01221682902120248,0.0010572885496469588,-0.011159540471555521,0.011159540471555521,0.0374607222638218,0.0010775910881477653,-0.011139237933054713,0.011139237933054713,0.03745304632759753
0.6938367295911988,0.021925196197212088,-0.045287321959790156,0.0012505617657920115,0.046537883725582166,0.046537883725582166,0.03800170323829177,0.0012501514659245974,0.04653747342571475,0.04653747342571475,0.03799383309493191
0.7125890736342042,0.022517766565984792,-0.043440730689314366,0.0014291977081803415,0.04486992839749471,0.04486992839749471,0.03885875860886694,0.0014054583668787108,0.04484618905619308,0.04484618905619308,0.03885066203431722
0.7313414176772096,0.02311033673464457,0.07515775976062067,0.0015972892467976526,-0.07356047051382301,0.07356047051382301,0.03996918240163465,0.0015479376347199941,-0.07360982212590067,0.07360982212590067,0.039961325972141575
0.750093761720215,0.023702906697925404,0.08316324039420078,0.0017831240520990149,-0.08138011634210177,0.08138011634210177,0.04142193199710838,0.0017058847195397307,-0.08145735567466106,0.08145735567466106,0.04141526250608859
0.7688461057632203,0.024295476450561286,0.06774781791497689,0.0019943401187368995,-0.06575347779624,0.06575347779624,0.042801481885891425,0.00188660855079955,-0.06586120936417733,0.06586120936417733,0.04279654671385366
0.7875984498062257,0.02488804598728622,-0.02835273059580933,0.0022218766490774188,0.030574607244886746,0.030574607244886746,0.04370467058173897,0.0020807490270565864,0.030433479622865914,0.030433479622865914,0.04369942228255328
0.8063507938492311,0.02548061530283421,0.04405352114817179,0.0024464150697566835,-0.04160710607841511,0.04160710607841511,0.04438145874266504,0.002268985295004134,-0.04178453585316766,0.04178453585316766,0.044376550818708116
0.8251031378922364,0.026073184391939272,0.03540804912319753,0.0026787010560851824,-0.03272934806711235,0.03272934806711235,0.04507845012420205,0.002462132561186381,-0.03294591656201115,0.03294591656201115,0.04507723639579755
0.8438554819352418,0.026665753249335445,0.04416084098765648,0.0029212893487723488,-0.041239551638884125,0.041239551638884125,0.04577199525208676,0.002662664847341001,-0.04149817614031548,0.04149817614031548,0.04577523701495925
0.8626078259782473,0.027258321869756765,0.09697262410561196,0.003178625963800835,-0.09379399814181112,0.09379399814181112,0.0470380930435047,0.0028749222567415497,-0.09409770184887041,0.09409770184887041,0.04704660729239255
0.8813601700212526,0.02785089024793727,0.04573853414991186,0.0034603194691550316,-0.04227821468075683,0.04227821468075683,0.048313929518275615,0.0031082619929863366,-0.042630272156925525,0.042630272156925525,0.04832859229682244
0.900112514064258,0.028443458378611033,0.08275654342436263,0.0037593274591426347,-0.07899721596522,0.07899721596522,0.04945102881799412,0.0033553881927496226,-0.07940115523161301,0.07940115523161301,0.049472779952046894
0.9188648581072634,0.029036026256512113,0.03444235181562343,0.004078214496124941,-0.030364137319498493,0.030364137319498493,0.05047641967889597,0.0036186617305929555,-0.030823690085030477,0.030823690085030477,0.05050626706277927
0.9376172021502687,0.029628593876374593,0.052758145771573325,0.0044086355746534136,-0.04834951019691991,0.04834951019691991,0.051214452378449835,0.0038895847145328333,-0.048868561057040495,0.048868561057040495,0.05125347531826812
0.9563695461932741,0.030221161232932565,0.0807242193000158,0.0047534644804157295,-0.07597075481960007,0.07597075481960007,0.05238010056900353,0.004170952573052161,-0.07655326672696364,0.07655326672696364,0.05242945195082223
0.9751218902362795,0.030813728320920133,-0.08575873726753318,0.005110303000931114,0.09086904026846429,0.09086904026846429,0.053944419187781485,0.004460223661431146,0.09021896092896432,0.09021896092896432,0.05399313704573342
0.9938742342792848,0.0314062951350714,0.00583259782648729,0.005447051651925892,-0.00038554617456139795,0.00038554617456139795,0.05480003788802238,0.004725515258126028,-0.0011070825683612623,0.0011070825683612623,0.05484942573960758
1.0126265783222903,0.03199886167012051,-0.005630950673303131,0.00577479198855316,0.011405742661856292,0.011405742661856292,0.05491059504050786,0.00497831933545804,0.010609270008761171,0.010609270008761171,0.054959280276835255
1.0313789223652956,0.03259142792080159,-0.018518799938665766,0.006095395349977568,0.024614195288643333,0.024614195288643333,0.055248324174935595,0.005220734865435712,0.02373953480410148,0.02373953480410148,0.055281340579493674
1.050131266408301,0.033183993881848776,0.011172613783714078,0.006406877935714914,-0.004765735847999164,0.004765735847999164,0.05552379546325266,0.005451038072962285,-0.005721575710751793,0.005721575710751793,0.05555757301962544
1.0688836104513064,0.03377655954799626,0.15337186444674794,0.006723708129237883,-0.14664815631751005,0.14664815631751005,0.05694347816264174,0.005683873426741948,-0.147687991020006,0.147687991020006,0.05699596750703723
1.0876359544943117,0.03436912491397818,-0.03489736434148128,0.007069624238798662,0.041966988580279946,0.041966988580279946,0.058711966207064065,0.005942735496585781,0.040840099838067065,0.040840099838067065,0.05876363931780801
1.106388298537317,0.03496168997452875,0.11242395834184721,0.00741719440566049,-0.10500676393618671,0.10500676393618671,0.06009001739330421,0.006200045564842804,-0.10622391277700441,0.10622391277700441,0.06014253679825935
1.1251406425803225,0.03555425472438216,-0.09907532700488224,0.007777332906075961,0.1068526599109582,0.1068526599109582,0.06207644779567151,0.006466706327195125,0.10554203333207736,0.10554203333207736,0.062128090737274384
1.1438929866233278,0.03614681915827262,0.009356016759410633,0.008115360970661602,-0.0012406557887490316,0.0012406557887490316,0.06308994931804655,0.006708228667168582,-0.0026477880922420515,0.0026477880922420515,0.06314249711392446
1.1626453306663331,0.036739383270934366,0.049759628479334815,0.008446720718127102,-0.04131290776120771,0.04131290776120771,0.0634889388500189,0.006940472346316531,-0.04281915613301829,0.04281915613301829,0.06356880300427256
1.1813976747093387,0.03733194705710164,0.0842297335658439,0.008789111597589043,-0.07544062196825485,0.07544062196825485,0.06458364002887998,0.007181183411112431,-0.07704855015473147,0.07704855015473147,0.06469270323824947
1.200150018752344,0.03792451051150868,0.09482263689493708,0.00915332445578132,-0.08566931243915576,0.08566931243915576,0.06609423448825687,0.007440969295180056,-0.08738166759975703,0.08738166759975703,0.06623442924544869
1.2189023627953492,0.038517073628889766,0.10198485244488378,0.009543924633463435,-0.09244092781142035,0.09244092781142035,0.06776422673963743,0.007724088755148489,-0.0942607636897353,0.0942607636897353,0.06793753992762294
1.2376547068383548,0.03910963640397918,0.011211630624104175,0.009957509263467418,-0.001254121360636757,0.001254121360636757,0.0686427276382378,0.00802681360624837,-0.003184817017855805,0.003184817017855805,0.06885120645507255
1.25640705088136,0.039702198831511215,0.002714055418345844,0.010372458967763636,0.007658403549417792,0.007658403549417792,0.06872629300494039,0.008327442699441573,0.005613387281095729,0.005613387281095729,0.06893369993205985
1.2751593949243654,0.040294760906220174,0.1089328314067925,0.010787560968815666,-0.09814527043797683,0.09814527043797683,0.0697183264527532,0.008624929547117655,-0.10030790185967484,0.10030790185967484,0.06992683615978303
1.2939117389673709,0.04088732262284042,0.02558297663231123,0.011222084537332488,-0.014360892094978744,0.014360892094978744,0.07077320358614134,0.008938485288777713,-0.01664449134353352,0.01664449134353352,0.07102340191678273
1.3126640830103762,0.04147988397610625,-0.060575021890927505,0.011657392256949983,0.07223241414787748,0.07223241414787748,0.07158511732138502,0.009249384655573975,0.06982440654650147,0.06982440654650147,0.07183414917790945
1.3314164270533815,0.04207244496075205,-0.04859053215952641,0.012069071277016265,0.060659603436542676,0.060659603436542676,0.0728311357385411,0.009533566090472553,0.058124098249998965,0.058124098249998965,0.0730338163687755
1.350168771096387,0.042665005571512184,-0.030891177308616728,0.01245601512781507,0.0433471924364318,0.0433471924364318,0.07380632134805143,0.009790482994796564,0.04068166030341329,0.04068166030341329,0.07396023615768736
1.3689211151393923,0.04325756580312104,0.08303042532742216,0.012829807486002912,-0.07020061784141925,0.07020061784141925,0.07487096514988151,0.010032175472150451,-0.07299824985527172,0.07299824985527172,0.07502611855072416
1.3876734591823976,0.04385012565031303,0.05524418453595825,0.013216426929710971,-0.04202775760624728,0.04202775760624728,0.07592323770377261,0.010284712271389931,-0.04495947226456832,0.04495947226456832,0.07613211044458439
1.4064258032254031,0.044442685107822566,0.09968151343324402,0.013618363213252702,-0.08606315021999132,0.08606315021999132,0.07712424008994188,0.010550426258488364,-0.08913108717475565,0.08913108717475565,0.07738936659634703
1.4251781472684084,0.0450352441703841,0.010855032463461353,0.014038890490282787,0.0031838580268214334,0.0031838580268214334,0.07796103539166846,0.010832392728686229,-2.263973477512407e-05,2.263973477512407e-05,0.07822528727620885
1.4439304913114137,0.045627802832732066,0.058310978118869206,0.014462323094468528,-0.043848655024400676,0.043848655024400676,0.07840202032464029,0.011114855114362053,-0.04719612300450715,0.04719612300450715,0.07866801851829489
1.4626828353544192,0.04622036108960096,0.09626759260698789,0.01489660851147711,-0.08137098409551077,0.08137098409551077,0.07957610120149908,0.011405787487759396,-0.0848618051192285,0.0848618051192285,0.07990621636918628
1.4814351793974245,0.046812918935725256,0.022065195758106185,0.015348773016231951,-0.006716422741874234,0.006716422741874234,0.08040202388093448,0.011712054695021698,-0.010353141063084487,0.010353141063084487,0.08079896808360977
1.50018752344043,0.04740547636583947,0.08394749537043239,0.015807005102171572,-0.06814049026826081,0.06814049026826081,0.08110389517431618,0.012021766513846288,-0.0719257288565861,0.0719257288565861,0.08157042892171146
1.5189398674834353,0.04799803337467811,-0.004956041910653991,0.016276010190478415,0.021232052101132406,0.021232052101132406,0.08194186750557064,0.012339602150355747,0.017295644061009738,0.017295644061009738,0.08240698386218147
1.5376922115264406,0.04859058995697574,0.019546282231769994,0.016739813765540148,-0.002806468466229846,0.002806468466229846,0.08216725680955266,0.012649653373385722,-0.006896628858384272,0.006896628858384272,0.08263381477466485
1.5564445555694462,0.049183146107466914,0.018644114587600586,0.01719879251052464,-0.0014453220770759452,0.0014453220770759452,0.08220712232908609,0.012952524352234535,-0.005691590235366051,0.005691590235366051,0.08275184408233222
1.5751968996124515,0.0497757018208862,-0.04589146982623697,0.017650272853394423,0.06354174267963139,0.06354174267963139,0.0828164522274175,0.013245739600404781,0.05913720942664175,0.05913720942664175,0.08335969005991073
1.5939492436554568,0.05036825709196821,0.08932605555481477,0.01808696238628289,-0.07123909316853187,0.07123909316853187,0.08408018052953178,0.013522340767744383,-0.07580371478707038,0.07580371478707038,0.08462491937807905
1.6127015876984623,0.050960811915447546,0.013408624699229633,0.018532201892222103,0.00512357719299247,0.00512357719299247,0.08479617006286275,0.013805820557852351,0.00039719585862271756,0.00039719585862271756,0.08533939222448822
1.6314539317414676,0.05155336628605886,0.052552895784273856,0.01897819995592079,-0.03357469582835307,0.03357469582835307,0.08515901172764596,0.014088385381433576,-0.03846451040284028,0.03846451040284028,0.0857037662674448
1.6502062757844729,0.05214592019853679,0.0906056529110095,0.01943173372571237,-0.07117391918529713,0.07117391918529713,0.0861411527610281,0.014376870614005841,-0.07622878229700365,0.07622878229700365,0.0867791503095111
1.6689586198274784,0.052738473647616024,0.08846096773001155,0.01990360564878507,-0.06855736208122648,0.06855736208122648,0.08745129729096801,0.014681948634870485,-0.07377901909514106,0.07377901909514106,0.08818564925993126
1.6877109638704837,0.05333102662803124,0.10656183534585414,0.020396251924739706,-0.08616558342111444,0.08616558342111444,0.08890200624367153,0.015005823363660695,-0.09155601198219344,0.09155601198219344,0.08973585895249284
1.706463307913489,0.053923579134517174,0.046044740373763285,0.02090986646187338,-0.025134873911889906,0.025134873911889906,0.0899455784776977,0.015348431494453888,-0.030696308879309395,0.030696308879309395,0.09088211774291823
1.7252156519564945,0.05451613116180855,0.020652266198276245,0.021429522086024395,0.0007772558877481503,0.0007772558877481503,0.09018853506414261,0.015694725262619304,-0.004957540935656941,0.004957540935656941,0.09121641437201218
1.7439679959994998,0.055108682704640116,0.04873122583212819,0.021947175607514174,-0.026784050224614015,0.026784050224614015,0.09044695461138941,0.01603677148433087,-0.032694454347797317,0.032694454347797317,0.09156944595674266
1.762720340042505,0.05570123375774664,-0.07928552095889577,0.022460253257337352,0.10174577421623313,0.10174577421623313,0.09165207235524032,0.016372146353519416,0.09565766731241518,0.09565766731241518,0.09277289752875365
1.7814726840855106,0.056293784315862946,-0.05947521347798404,0.022941540473622127,0.08241675395160616,0.08241675395160616,0.09337881189925683,0.016674058782626126,0.07614927226061016,0.07614927226061016,0.09438378894867826
1.800225028128516,0.056886334373723826,-0.04892963461462836,0.023388954260556705,0.07231858887518507,0.07231858887518507,0.09482963709140702,0.01694112150469327,0.06587075611932164,0.06587075611932164,0.09571539316526718
1.8189773721715212,0.05747888392606414,-0.022300862282054412,0.02380782462732129,0.0461086869093757,0.0461086869093757,0.09594003160120099,0.0171792819602481,0.03948014424230251,0.03948014424230251,0.09670318132967796
1.8377297162145267,0.058071432967618714,0.09005337110549363,0.024211667730156653,-0.06584170337533699,0.06584170337533699,0.09698969771838482,0.01740252145892498,-0.07265084964656865,0.07265084964656865,0.0977545408173221
1.856482060257532,0.05866398149312246,-0.013774342935682402,0.024622176920427466,0.03839651985610987,0.03839651985610987,0.09796705323061866,0.017632630438082005,0.031406973373764406,0.031406973373764406,0.09873020486614383
1.8752344043005373,0.05925652949731028,0.029003525174159103,0.025023960108954794,-0.003979565065204308,0.003979565065204308,0.0983643786924387,0.017854275153229945,-0.011149250020929157,0.011149250020929157,0.09912921933727797
1.8939867483435429,0.059849076974917086,0.16378734079780233,0.025428777859175904,-0.13835856293862642,0.13835856293862642,0.0996989654658213,0.018079378486534264,-0.14570796231126806,0.14570796231126806,0.10059993954291804
1.9127390923865482,0.060441623920677826,0.03194050623576375,0.025862689649938334,-0.006077816585825416,0.006077816585825416,0.1010532258064056,0.01833373476575444,-0.01360677147000931,0.01360677147000931,0.1020937018924112
1.9314914364295535,0.061034170329327474,0.1200354158066944,0.026307503230947545,-0.09372791257574685,0.09372791257574685,0.10198902149175601,0.018598861132826865,-0.10143655467386753,0.10143655467386753,0.10317236790826202
1.950243780472559,0.06162671619560104,-0.01306269820518912,0.02676806099712831,0.039830759202317434,0.039830759202317434,0.10324129057331057,0.018879439747627184,0.03194213795281631,0.03194213795281631,0.10442294947433295
1.9689961245155643,0.06221926151423351,0.045784256884823106,0.027221566718008336,-0.01856269016681477,0.01856269016681477,0.10378879759952446,0.019152664991328748,-0.026631591893494358,0.026631591893494358,0.10497214684131298
1.9877484685585696,0.06281180627995994,-0.013189958112886563,0.027670464104004467,0.040860422216891026,0.040860422216891026,0.10434595892328717,0.019421167788416148,0.03261112590130271,0.03261112590130271,0.10552761675437833
2.006500812601575,0.0634043504875154,0.036281704415470406,0.02810719593707375,-0.008174508478396656,0.008174508478396656,0.10480571886854866,0.019677596493322843,-0.016604107922147563,0.016604107922147563,0.10598906725278548
2.0252531566445806,0.06399689413163498,0.13122154512822662,0.028545385150750786,-0.10267615997747584,0.10267615997747584,0.1058450738046895,0.01993576221186687,-0.11128578291635975,0.11128578291635975,0.10718818486909855
2.044005500687586,0.06458943720705376,-0.07359619664833414,0.028997920410270075,0.10259411705860422,0.10259411705860422,0.10776972323308129,0.02020841133735965,0.09380460798569379,0.09380460798569379,0.10911114765415343
