t,reference,input_used,y_zeta_0_25,err_signed_zeta_0_25,err_abs_zeta_0_25,cum_iae_zeta_0_25,y_zeta_0_707,err_signed_zeta_0_707,err_abs_zeta_0_707,cum_iae_zeta_0_707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018752344043005374,0.0006263282897069748,0.0006263282897069748,3.662157201312281e-08,-0.0006262916681349616,0.0006262916681349616,5.872218416067273e-06,3.646540841357844e-08,-0.0006262918242985612,0.0006262918242985612,5.872219880284046e-06
0.03750468808601075,0.0012526565714375214,0.0012526565714375214,2.92272694189767e-07,-0.0012523642987433317,0.0012523642987433317,2.3486819930740604e-05,2.8979205672046494e-07,-0.001252366779380801,0.001252366779380801,2.3486846118057788e-05
0.05625703212901612,0.0018789848372152119,0.0018789848372152119,9.840326744633657e-07,-0.0018780008045407486,0.0018780008045407486,5.283766162924117e-05,9.715651792350872e-07,-0.0018780132720359769,0.0018780132720359769,5.283782797282192e-05
0.0750093761720215,0.0025053130790636197,0.0025053130790636197,2.3268023178274366e-06,-0.002502986276745792,0.002502986276745792,9.391455012736476e-05,2.28768469930269e-06,-0.002503025394364317,0.002503025394364317,9.39152001418458e-05
0.09376172021502688,0.003131641289006319,0.003131641289006319,4.533249039524184e-06,-0.0031271080399667946,0.0031271080399667946,0.00014670328293814663,4.438442544902239e-06,-0.003127202846461417,0.003127202846461417,0.00014670518864815036
0.11251406425803225,0.0037579694590668847,0.0037579694590668847,7.813753272135285e-06,-0.0037501557057947493,0.0037501557057947493,0.00021118569085565075,7.618599887185431e-06,-0.003750350859179699,0.003750350859179699,0.0002111903152793647
0.1312664083010376,0.004384297581268896,0.004384297581268896,1.2376356173257047e-05,-0.004371921225095639,0.004371921225095639,0.0002873396813315576,1.201746427716512e-05,-0.0043722801169917315,0.0043722801169917315,0.0002873495005791343
0.150018752344043,0.005010625647635932,0.005010625647635932,1.8426708639924572e-05,-0.0049921989389960075,0.0049921989389960075,0.00037513928282010287,1.7818966656450423e-05,-0.004992806680979482,0.004992806680979482,0.0003751581653932162
0.16877109638704837,0.005636953650191578,0.005636953650191578,2.6168021635434673e-05,-0.005610785628556143,0.005610785628556143,0.00047455469006681014,2.5201738218600203e-05,-0.005611751911972978,0.005611751911972978,0.000474588330972843
