environment_name,mode,level,trial_index,zeta,noise_std,wn_scale,wn,shadow_mass_l2,occupancy_proxy_l2,true_iae,excess_true_iae_over_clean
command_heavy,command,heavy,10,0.25,0.1,1.0957179209910433,1.0957179209910433,1.0957179209910433,0.010957179209910435,3.6299541883787594,1.396710031470751
command_heavy,command,heavy,11,0.25,0.1,0.9066989255746272,0.9066989255746272,0.9066989255746272,0.009066989255746274,3.593787895755611,1.3605437388476025
command_heavy,command,heavy,12,0.25,0.1,1.186179246256148,1.186179246256148,1.186179246256148,0.011861792462561482,3.576798847229347,1.3435546903213385
command_heavy,command,heavy,13,0.25,0.1,1.0068722940382204,1.0068722940382204,1.0068722940382204,0.010068722940382207,3.0203775696456496,0.7871334127376413
command_heavy,command,heavy,14,0.25,0.1,1.0547385343355515,1.0547385343355515,1.0547385343355515,0.010547385343355517,3.4027560314545484,1.16951187454654
command_heavy,command,heavy,15,0.25,0.1,1.1992598633328546,1.1992598633328546,1.1992598633328546,0.011992598633328548,3.476132735546814,1.2428885786388055
command_heavy,command,heavy,16,0.25,0.1,1.1048058047373486,1.1048058047373486,1.1048058047373486,0.011048058047373488,3.402668894663708,1.1694247377556994
command_heavy,command,heavy,17,0.25,0.1,0.8115586187431785,0.8115586187431785,0.8115586187431785,0.008115586187431786,3.853117474085068,1.6198733171770598
command_heavy,command,heavy,18,0.25,0.1,1.1032937018687115,1.1032937018687115,1.1032937018687115,0.011032937018687117,3.5095066967935136,1.2762625398855052
command_heavy,command,heavy,19,0.25,0.1,1.1338903511338465,1.1338903511338465,1.1338903511338465,0.011338903511338467,3.274369205272056,1.0411250483640475
command_heavy,command,heavy,20,0.25,0.1,0.9248301940353737,0.9248301940353737,0.9248301940353737,0.009248301940353738,3.4296755508549976,1.1964313939469893
command_heavy,command,heavy,21,0.25,0.1,0.8692672465731258,0.8692672465731258,0.8692672465731258,0.00869267246573126,3.537581774688299,1.3043376177802908
command_heavy,command,heavy,22,0.25,0.1,1.1775383392182204,1.1775383392182204,1.1775383392182204,0.011775383392182205,3.407744041723409,1.1744998848154005
command_heavy,command,heavy,23,0.25,0.1,0.9647686632340771,0.9647686632340771,0.9647686632340771,0.009647686632340773,3.180960229240017,0.9477160723320086
command_heavy,command,heavy,24,0.25,0.1,1.0244784407692007,1.0244784407692007,1.0244784407692007,0.010244784407692008,3.6326683124619903,1.399424155553982
command_heavy,command,heavy,25,0.25,0.1,1.0950840488901763,1.0950840488901763,1.0950840488901763,0.010950840488901764,3.1345271153294183,0.9012829584214099
command_heavy,command,heavy,26,0.25,0.1,1.1839130410815928,1.1839130410815928,1.1839130410815928,0.01183913041081593,3.1980070612125577,0.9647629043045494
command_heavy,command,heavy,27,0.25,0.1,1.0825419636883868,1.0825419636883868,1.0825419636883868,0.010825419636883871,3.530283541075045,1.2970393841670367
command_heavy,command,heavy,28,0.25,0.1,0.8423123206626739,0.8423123206626739,0.8423123206626739,0.008423123206626741,3.7495571391765847,1.5163129822685764
command_heavy,command,heavy,29,0.25,0.1,0.9350510245424541,0.9350510245424541,0.9350510245424541,0.009350510245424543,3.639065555759302,1.4058213988512938
command_heavy,command,heavy,30,0.25,0.1,0.8052527632369246,0.8052527632369246,0.8052527632369246,0.008052527632369248,3.3942147354949266,1.1609705785869182
command_heavy,command,heavy,31,0.25,0.1,0.9507610380683698,0.9507610380683698,0.9507610380683698,0.0095076103806837,3.719695456773058,1.4864512998650494
command_heavy,command,heavy,32,0.25,0.1,0.8682175708147806,0.8682175708147806,0.8682175708147806,0.008682175708147808,3.382808267002321,1.1495641100943126
command_heavy,command,heavy,33,0.25,0.1,0.9305546471789822,0.9305546471789822,0.9305546471789822,0.009305546471789824,3.159943331028619,0.9266991741206105
command_heavy,command,heavy,34,0.25,0.1,1.0876652692108677,1.0876652692108677,1.0876652692108677,0.01087665269210868,3.7592149677945588,1.5259708108865504
command_heavy,command,heavy,35,0.25,0.1,1.1570301936639544,1.1570301936639544,1.1570301936639544,0.011570301936639547,3.3549440059671776,1.1216998490591692
command_heavy,command,heavy,36,0.25,0.1,0.8603686754243888,0.8603686754243888,0.8603686754243888,0.008603686754243889,3.4499411393790567,1.2166969824710483
command_heavy,command,heavy,37,0.25,0.1,0.9375983463708805,0.9375983463708805,0.9375983463708805,0.009375983463708807,3.8596505605354814,1.626406403627473
command_heavy,command,heavy,38,0.25,0.1,1.0857435808104223,1.0857435808104223,1.0857435808104223,0.010857435808104225,3.3705453647222092,1.1373012078142009
