zeta,k_theta,k_i_theta,k_q,k_h,k_i_h,pitch_step_settling_time_2pct,pitch_step_overshoot,pitch_step_rise_time_10_90,altitude_step_settling_time_2pct,altitude_step_overshoot,altitude_step_rise_time_10_90,pitch_bandwidth_3db,altitude_bandwidth_3db,slow_band_deficit_0_03,shadow_horizon_eps_0_02,shadow_mass_l1,shadow_mass_l2,inner_tuning_residual,outer_tuning_residual,pole_real_parts,pole_imag_parts
0.15,1.040060502056395,3.3039302697624477,0.16435829717562755,0.0005603236014519146,1.41940631733931e-06,4.402935290193462,0.6208909772637886,0.2401601067378252,6.510196229318969,0.07891668052813347,2.0777222008464795,7.584969318631679,1.0499339653740623,2.499999007405613e-05,7.8211941231634885,1.182213211111645,0.38048733311239097,0.019024897145646858,0.580259367208612,-17.461049;-0.835003;-0.835003;-2.726559;-2.141969;-0.579189;-0.579189;-0.002549;-0.010633,0.000000;5.278916;-5.278916;0.000000;0.000000;0.740772;-0.740772;0.000000;0.000000
0.2,0.3680711820403448,1.4473606080518888,0.08294838503444184,0.0003911840584641125,3.4786697196438363e-06,3.8425617078052032,0.5272258639190214,0.37358238825883927,5.055790688726433,0.011931350468508541,2.8395536744901886,5.172923457760044,0.7754841266008815,5.0513085524835466e-05,5.908096280087527,1.0302873270803528,0.2738908791242443,0.02412175198084246,0.050968897533435024,-18.609347;-0.826941;-0.826941;-2.801589;-0.717947;-0.717947;-0.650742;-0.009845;-0.009845,0.000000;3.949293;-3.949293;0.000000;0.940499;-0.940499;0.000000;0.000035;-0.000035
0.25,0.0788243244784762,0.5739676301799334,0.011377313080620139,0.00027385581627974355,2.3328867349190685e-06,9.04603068712475,0.4512213867140864,0.6404269513008671,10.250096190842632,0.015040979987167604,3.6013851481338977,3.50921272921928,0.526073658463466,0.00011436615629332413,16.205064082525787,1.107397749519179,0.22440162223065932,0.10647893110588187,0.061776207302604545,-19.827978;-0.808599;-0.808599;-2.831651;-0.276270;-0.276270;-0.322436;-0.009669;-0.009669,0.000000;3.353729;-3.353729;0.000000;0.955619;-0.955619;0.000000;0.000012;-0.000012
0.35,0.0935311334583967,0.5301631069616062,0.011578047364692666,0.000265217238394599,2.2494452578971114e-06,9.553035356904603,0.386152454398952,0.6671114076050702,10.73489803770681,0.015669504615708065,3.67064255482878,3.399055178078591,0.509559702084181,0.00012292773594082678,17.330415754923415,1.1226715055151515,0.2156430400621725,2.4450634565969045,0.06384138150743139,-19.840721;-0.827965;-0.827965;-2.839157;-0.254945;-0.254945;-0.306141;-0.009651;-0.009651,0.000000;3.420366;-3.420366;0.000000;0.909587;-0.909587;0.000000;0.000001;-0.000001
0.5,0.5188101773725821,1.7657151713909003,0.31915509167020756,0.00031643237191946024,2.7458010087600277e-06,4.643095396931288,0.39979938342166604,0.48032021347565046,8.3801462100808,0.013433622651625806,4.363216621777607,3.4721024846639112,0.5205103815617377,8.238277927147208e-05,10.128165051578618,1.0348907095325706,0.21647542737165718,1.4553976405363571,0.05577528919353361,-7.447568;-6.584776;-6.584776;-2.745006;-0.676255;-0.676255;-0.437019;-0.009744;-0.009744,0.000000;1.316761;-1.316761;0.000000;1.195631;-1.195631;0.000000;0.000013;-0.000013
0.707,0.5454755937565013,1.8465580822570347,0.32159613927457487,0.000324037615075268,2.8200830495833886e-06,4.509673115410274,0.3951885499012972,0.48032021347565046,8.103116583301269,0.013270068764701125,4.086186994998076,3.6037329208571807,0.5402433845104466,7.802987221794191e-05,9.846827133479213,1.0343850777042578,0.22103460032738334,10.540328369199576,0.05510161226811872,-7.039896;-6.738866;-6.738866;-2.733658;-0.721116;-0.721116;-0.458112;-0.009756;-0.009756,0.000000;1.339811;-1.339811;0.000000;1.198712;-1.198712;0.000000;0.000024;-0.000024
1.0,0.5002667787038546,2.3333333441827784,0.3133535274844073,0.000361899023696141,3.1902640421497283e-06,3.6824549699799864,0.4898274654043336,0.42695130086724487,6.579453636013851,0.012580649725122585,3.462870334744132,4.182084883344486,0.6269453761713842,6.0518934201449955e-05,8.158799624882775,1.0321784652646118,0.2490584969096591,57.31645695440579,0.05255712025076117,-8.436385;-8.436385;-3.707937;-1.131217;-1.131217;-1.685789;-0.622596;-0.009809;-0.009809,1.954653;-1.954653;0.000000;1.633025;-1.633025;0.000000;0.000000;0.000008;-0.000008
