environment_name,mode,level,trial_index,zeta,noise_std,gust_std,short_period_scale,phugoid_scale,control_scale,stability_flag,true_iae,true_ise,peak_abs_error,mean_abs_error,observed_iae,excess_true_iae_over_clean,shadow_mass_l2_trial,occupancy_proxy_l2,nuisance_power_scalar
command_light,command,light,4,0.35,5.0,0.25,0.9815358992927244,0.9816480213837301,0.9952011203698236,1,1077.460955201256,7026.719806106939,10.478148505832763,5.984098432302331,,1.7139260746228047,0.211593778781791,5.303069080718637,25.0625
command_light,command,light,4,0.5,5.0,0.25,0.9815358992927244,0.9816480213837301,0.9952011203698236,1,859.2229314909123,4563.472846228036,8.87176683081313,4.771979528252531,,-1.1922486400337675,0.2144764292066314,5.3753155069912,25.0625
command_light,command,light,4,0.707,5.0,0.25,0.9815358992927244,0.9816480213837301,0.9952011203698236,1,832.9502417345896,4304.349783629236,8.712933420377041,4.626055483659729,,-1.5377078735795067,0.21899556977218138,5.488576467415296,25.0625
command_light,command,light,4,1.0,5.0,0.25,0.9815358992927244,0.9816480213837301,0.9952011203698236,1,719.4168315576821,3276.5237325368735,8.031599722807996,3.9954678634716716,,-3.055920063240819,0.24662998327752644,6.181163955893006,25.0625
command_light,command,light,5,0.15,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,724.8187348441218,3059.268732030128,6.6004474947222604,4.025998022134869,,9.23479642120276,0.3779180278396941,9.471570572732332,25.0625
command_light,command,light,5,0.2,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,657.0315388441481,2752.549636072306,7.433279320496183,3.6492114937504434,,5.788950920741286,0.27136946023621666,6.8011970971701805,25.0625
command_light,command,light,5,0.25,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,1040.7120394546137,6590.867093550098,10.423272811525436,5.780306997689264,,7.229054403760983,0.21974259279245154,5.507298731860817,25.0625
command_light,command,light,5,0.35,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,1083.138519890859,7118.173509769304,10.745777686075513,6.01595625217302,,7.391490764225864,0.21120486410938596,5.293321906741486,25.0625
command_light,command,light,5,0.5,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,866.9002818951324,4636.283842254166,8.928469819801904,4.814889999605897,,6.485101764186311,0.21510430126234645,5.391051550387558,25.0625
command_light,command,light,5,0.707,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,840.8789332036572,4374.702834062267,8.732510727052116,4.67035888059081,,6.390983595488137,0.21965711631428986,5.5051564776268895,25.0625
command_light,command,light,5,1.0,5.0,0.25,0.9958419201894627,0.9868606791430187,1.0315460421031009,1,728.4712463773376,3336.1493978118324,7.872383081965992,4.0460005350845885,,5.99849475641463,0.24749119775442877,6.202748143720371,25.0625
command_light,command,light,6,0.15,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,717.0679184487374,2982.102678266811,6.031845826192978,3.9829655038569456,,1.4839800258183686,0.37860042322137605,9.488673106985738,25.0625
command_light,command,light,6,0.2,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,650.9382222644508,2699.010363738722,7.430622910371753,3.6153482803327126,,-0.30436565895604417,0.271967670111196,6.81618973216185,25.0625
command_light,command,light,6,0.25,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,1037.1165008679534,6528.238907905427,9.597290571838652,5.7603097476095915,,3.633515817100715,0.2208444837635228,5.534914874323291,25.0625
command_light,command,light,6,0.35,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,1079.8186524051755,7054.796979695494,9.79095878824685,5.997485342911304,,4.071623278542347,0.2122459478720306,5.319414068542767,25.0625
command_light,command,light,6,0.5,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,862.2600826097207,4577.8911930602235,8.738514896845968,4.789106146513445,,1.8449024787746566,0.2154164551093071,5.398874906177009,25.0625
command_light,command,light,6,0.707,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,836.065854055877,4316.743862722278,8.584775451977029,4.643615474162391,,1.5779044477079651,0.21997247390167884,5.513060127160826,25.0625
command_light,command,light,6,1.0,5.0,0.25,0.9980267437877011,1.046552683338196,1.0255085671208062,1,722.8939479130229,3279.877337305197,7.958282243786423,4.015023465275296,,0.42119629209992127,0.24786808923859932,6.212193986542395,25.0625
command_light,command,light,7,0.15,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,706.3657380208242,2949.314274993188,6.919474310734358,3.92397886274814,,-9.218200402094794,0.37811775587037927,9.47657625650138,25.0625
command_light,command,light,7,0.2,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,645.3808719882276,2594.139837056238,6.900490211875669,3.584850378723355,,-5.861715935179291,0.27167371241183536,6.808822417321624,25.0625
command_light,command,light,7,0.25,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,1026.1368473480038,6246.5277078950985,9.151465225037668,5.699552112983396,,-7.346137702848864,0.22045007172814227,5.525029922686565,25.0625
